,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,LG18P_BARN,LG18P_KOBE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,LG18PNone,LG18P_BARN_pct,LG18P_KOBE_pct,LG18PNone_pct
1686,55035,2280,Eau Claire,2031,32,29,221,118,188,2280,1.0,0.8907894736842106,0.014035087719298246,0.012719298245614035,0.0824561403508772,1941,0.0969298245614035,0.05175438596491228,0.8513157894736842
1687,55035,277,Eau Claire,219,8,12,1,2,38,277,1.0,0.7906137184115524,0.02888086642599278,0.04332129963898917,0.1371841155234657,274,0.0036101083032490976,0.007220216606498195,0.9891696750902527
1688,55035,1537,Eau Claire,1422,6,25,232,106,84,1537,1.0,0.9251789199739753,0.003903708523096942,0.01626545217957059,0.05465191932335719,1199,0.1509433962264151,0.06896551724137931,0.7800910865322056
1689,55035,665,Eau Claire,609,8,12,83,45,36,665,1.0,0.9157894736842105,0.012030075187969926,0.01804511278195489,0.05413533834586466,537,0.12481203007518797,0.06766917293233082,0.8075187969924812
1690,55035,171,Eau Claire,149,0,5,30,15,17,171,1.0,0.8713450292397661,0.0,0.029239766081871343,0.09941520467836257,126,0.17543859649122806,0.08771929824561403,0.7368421052631579
1691,55035,483,Eau Claire,401,3,28,74,43,51,483,1.0,0.8302277432712215,0.006211180124223602,0.057971014492753624,0.10559006211180125,366,0.15320910973084886,0.08902691511387163,0.7577639751552795
1692,55035,2004,Eau Claire,1735,32,72,196,98,165,2004,1.0,0.8657684630738522,0.015968063872255488,0.03592814371257485,0.08233532934131736,1710,0.09780439121756487,0.04890219560878244,0.8532934131736527
1693,55035,1664,Eau Claire,1462,34,43,209,81,125,1664,1.0,0.8786057692307693,0.020432692307692308,0.025841346153846152,0.0751201923076923,1374,0.12560096153846154,0.048677884615384616,0.8257211538461539
1694,55035,1765,Eau Claire,1567,43,37,158,71,118,1765,1.0,0.8878186968838527,0.024362606232294616,0.020963172804532578,0.06685552407932012,1536,0.08951841359773371,0.040226628895184136,0.8702549575070821
1695,55035,1257,Eau Claire,1146,17,34,224,85,60,1257,1.0,0.9116945107398569,0.013524264120922832,0.027048528241845664,0.0477326968973747,948,0.17820206841686556,0.06762132060461416,0.7541766109785203
1696,55035,600,Eau Claire,514,3,21,36,31,62,600,1.0,0.8566666666666667,0.005,0.035,0.10333333333333333,533,0.06,0.051666666666666666,0.8883333333333333
1697,55035,663,Eau Claire,565,12,16,56,20,70,663,1.0,0.8521870286576169,0.01809954751131222,0.024132730015082957,0.10558069381598793,587,0.08446455505279035,0.030165912518853696,0.8853695324283559
1698,55035,1155,Eau Claire,1007,24,29,176,59,95,1155,1.0,0.8718614718614719,0.02077922077922078,0.025108225108225107,0.08225108225108226,920,0.1523809523809524,0.05108225108225108,0.7965367965367965
1699,55035,435,Eau Claire,392,0,3,27,14,40,435,1.0,0.9011494252873563,0.0,0.006896551724137931,0.09195402298850575,394,0.06206896551724138,0.03218390804597701,0.9057471264367816
1700,55035,879,Eau Claire,779,9,16,67,39,75,879,1.0,0.8862343572241184,0.010238907849829351,0.01820250284414107,0.08532423208191127,773,0.07622298065984073,0.04436860068259386,0.8794084186575654
1701,55035,1354,Eau Claire,1156,26,61,81,40,111,1354,1.0,0.8537666174298375,0.019202363367799114,0.045051698670605614,0.08197932053175776,1233,0.05982274741506647,0.029542097488921712,0.9106351550960118
1702,55035,1489,Eau Claire,1288,38,50,93,58,113,1489,1.0,0.865010073875084,0.02552048354600403,0.0335795836131632,0.07588985896574882,1338,0.062458025520483546,0.03895231699126931,0.8985896574882472
1703,55035,408,Eau Claire,383,1,8,37,17,16,408,1.0,0.9387254901960784,0.0024509803921568627,0.0196078431372549,0.0392156862745098,354,0.09068627450980392,0.041666666666666664,0.8676470588235294
1704,55035,441,Eau Claire,371,16,26,41,25,28,441,1.0,0.8412698412698413,0.036281179138321996,0.05895691609977324,0.06349206349206349,375,0.09297052154195011,0.05668934240362812,0.8503401360544217
1705,55035,82,Eau Claire,76,1,2,8,6,3,82,1.0,0.926829268292683,0.012195121951219513,0.024390243902439025,0.036585365853658534,68,0.0975609756097561,0.07317073170731707,0.8292682926829268
1706,55035,498,Eau Claire,446,1,9,35,18,42,498,1.0,0.8955823293172691,0.002008032128514056,0.018072289156626505,0.08433734939759036,445,0.07028112449799197,0.03614457831325301,0.893574297188755
1707,55035,1838,Eau Claire,1567,41,45,168,49,185,1838,1.0,0.8525571273122959,0.022306855277475515,0.024483133841131665,0.10065288356909684,1621,0.09140369967355821,0.02665941240478781,0.8819368879216539
1708,55035,413,Eau Claire,370,4,8,48,32,31,413,1.0,0.8958837772397095,0.009685230024213076,0.01937046004842615,0.07506053268765134,333,0.1162227602905569,0.0774818401937046,0.8062953995157385
1709,55035,758,Eau Claire,617,14,49,36,16,78,758,1.0,0.8139841688654353,0.018469656992084433,0.06464379947229551,0.10290237467018469,706,0.047493403693931395,0.021108179419525065,0.9313984168865436
1710,55035,568,Eau Claire,473,16,24,50,30,55,568,1.0,0.8327464788732394,0.028169014084507043,0.04225352112676056,0.09683098591549295,488,0.0880281690140845,0.0528169014084507,0.8591549295774648
1711,55035,4,Eau Claire,1,0,1,2,0,2,4,1.0,0.25,0.0,0.25,0.5,2,0.5,0.0,0.5
1712,55035,5,Eau Claire,3,0,0,0,0,2,5,1.0,0.6,0.0,0.0,0.4,5,0.0,0.0,1.0
1713,55035,6,Eau Claire,4,0,2,0,0,0,6,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,6,0.0,0.0,1.0
1716,55035,15,Eau Claire,9,0,0,1,1,6,15,1.0,0.6,0.0,0.0,0.4,13,0.06666666666666667,0.06666666666666667,0.8666666666666667
1718,55035,4,Eau Claire,2,0,2,2,0,0,4,1.0,0.5,0.0,0.5,0.0,2,0.5,0.0,0.5
1719,55035,7,Eau Claire,4,0,2,0,0,1,7,1.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,7,0.0,0.0,1.0
1722,55035,2,Eau Claire,1,0,1,0,0,0,2,1.0,0.5,0.0,0.5,0.0,2,0.0,0.0,1.0
1723,55035,13,Eau Claire,7,0,2,0,0,4,13,1.0,0.5384615384615384,0.0,0.15384615384615385,0.3076923076923077,13,0.0,0.0,1.0
1726,55035,13,Eau Claire,0,0,11,12,0,2,13,1.3333333333333333,0.0,0.0,0.8461538461538461,0.15384615384615385,1,0.9230769230769231,0.0,0.07692307692307693
1727,55035,87,Eau Claire,74,0,4,0,0,9,87,1.0,0.8505747126436781,0.0,0.04597701149425287,0.10344827586206896,87,0.0,0.0,1.0
1730,55035,4,Eau Claire,3,0,0,0,0,1,4,1.0,0.75,0.0,0.0,0.25,4,0.0,0.0,1.0
1732,55035,7,Eau Claire,4,0,0,0,0,3,7,1.0,0.5714285714285714,0.0,0.0,0.42857142857142855,7,0.0,0.0,1.0
1733,55035,10,Eau Claire,8,0,0,0,0,2,10,1.0,0.8,0.0,0.0,0.2,10,0.0,0.0,1.0
1736,55035,360,Fairchild,341,1,6,13,10,12,360,1.0,0.9472222222222222,0.002777777777777778,0.016666666666666666,0.03333333333333333,337,0.03611111111111111,0.027777777777777776,0.9361111111111111
1737,55035,295,Fairchild,276,0,6,9,5,13,295,1.0,0.9355932203389831,0.0,0.020338983050847456,0.04406779661016949,281,0.030508474576271188,0.01694915254237288,0.9525423728813559
1738,55035,554,Fall Creek,522,0,8,35,15,24,554,1.0,0.9422382671480144,0.0,0.01444043321299639,0.04332129963898917,504,0.0631768953068592,0.02707581227436823,0.9097472924187726
1739,55035,479,Fall Creek,456,3,1,31,14,19,479,1.0,0.9519832985386222,0.006263048016701462,0.0020876826722338203,0.03966597077244259,434,0.06471816283924843,0.029227557411273485,0.906054279749478
1740,55035,614,Lincoln,585,0,10,29,20,19,614,1.0,0.9527687296416938,0.0,0.016286644951140065,0.030944625407166124,565,0.04723127035830619,0.03257328990228013,0.9201954397394136
1741,55035,224,Lincoln,215,0,6,12,8,3,224,1.0,0.9598214285714286,0.0,0.026785714285714284,0.013392857142857142,204,0.05357142857142857,0.03571428571428571,0.9107142857142857
1742,55035,833,Ludington,793,1,7,31,22,32,833,1.0,0.9519807923169268,0.0012004801920768306,0.008403361344537815,0.03841536614645858,780,0.03721488595438175,0.026410564225690276,0.936374549819928
1743,55035,334,Otter Creek,321,0,4,16,14,9,334,1.0,0.9610778443113772,0.0,0.011976047904191617,0.02694610778443114,304,0.04790419161676647,0.041916167664670656,0.9101796407185628
1744,55035,643,Pleasant Valley,601,3,12,49,26,27,643,1.0,0.9346811819595645,0.004665629860031105,0.01866251944012442,0.041990668740279936,568,0.07620528771384137,0.04043545878693624,0.8833592534992224
1745,55035,519,Pleasant Valley,483,3,3,37,19,30,519,1.0,0.930635838150289,0.005780346820809248,0.005780346820809248,0.057803468208092484,463,0.07129094412331406,0.036608863198458574,0.8921001926782274
1746,55035,823,Pleasant Valley,777,1,11,54,28,34,823,1.0,0.9441069258809235,0.001215066828675577,0.013365735115431349,0.041312272174969626,741,0.06561360874848117,0.03402187120291616,0.9003645200486027
1747,55035,862,Pleasant Valley,797,3,15,51,26,47,862,1.0,0.9245939675174014,0.0034802784222737818,0.01740139211136891,0.054524361948955914,785,0.05916473317865429,0.030162412993039442,0.9106728538283063
1748,55035,668,Seymour,628,5,7,44,26,28,668,1.0,0.9401197604790419,0.0074850299401197605,0.010479041916167664,0.041916167664670656,598,0.0658682634730539,0.038922155688622756,0.8952095808383234
1749,55035,44,Seymour,43,0,1,3,2,0,44,1.0,0.9772727272727273,0.0,0.022727272727272728,0.0,39,0.06818181818181818,0.045454545454545456,0.8863636363636364
1750,55035,128,Seymour,110,0,4,11,6,14,128,1.0,0.859375,0.0,0.03125,0.109375,111,0.0859375,0.046875,0.8671875
1751,55035,741,Seymour,689,4,3,50,30,45,741,1.0,0.9298245614035088,0.005398110661268556,0.004048582995951417,0.06072874493927125,661,0.06747638326585695,0.04048582995951417,0.8920377867746289
1752,55035,378,Seymour,356,1,2,29,17,19,378,1.0,0.9417989417989417,0.0026455026455026454,0.005291005291005291,0.05026455026455026,332,0.07671957671957672,0.04497354497354497,0.8783068783068783
1753,55035,666,Seymour,647,2,5,51,30,12,666,1.0,0.9714714714714715,0.003003003003003003,0.0075075075075075074,0.018018018018018018,585,0.07657657657657657,0.04504504504504504,0.8783783783783784
1754,55035,723,Union,641,5,11,43,22,66,723,1.0,0.8865836791147994,0.006915629322268326,0.015214384508990318,0.0912863070539419,658,0.059474412171507604,0.030428769017980636,0.9100968188105117
1755,55035,739,Union,684,2,9,50,26,44,739,1.0,0.925575101488498,0.0027063599458728013,0.012178619756427604,0.05953991880920163,663,0.06765899864682003,0.035182679296346414,0.8971583220568335
1756,55035,464,Union,438,0,10,33,17,16,464,1.0,0.9439655172413793,0.0,0.021551724137931036,0.034482758620689655,414,0.07112068965517242,0.036637931034482756,0.8922413793103449
1757,55035,192,Union,174,1,1,16,8,16,192,1.0,0.90625,0.005208333333333333,0.005208333333333333,0.08333333333333333,168,0.08333333333333333,0.041666666666666664,0.875
1758,55035,202,Washington,182,1,2,13,6,17,202,1.0,0.900990099009901,0.0049504950495049506,0.009900990099009901,0.08415841584158416,183,0.06435643564356436,0.0297029702970297,0.905940594059406
1759,55035,812,Washington,728,0,22,58,29,62,812,1.0,0.896551724137931,0.0,0.027093596059113302,0.07635467980295567,725,0.07142857142857142,0.03571428571428571,0.8928571428571429
1760,55035,73,Washington,64,1,0,5,2,8,73,1.0,0.8767123287671232,0.0136986301369863,0.0,0.1095890410958904,66,0.0684931506849315,0.0273972602739726,0.9041095890410958
1761,55035,200,Washington,180,0,0,14,7,20,200,1.0,0.9,0.0,0.0,0.1,179,0.07,0.035,0.895
1762,55035,560,Washington,539,0,2,45,22,19,560,1.0,0.9625,0.0,0.0035714285714285713,0.033928571428571426,493,0.08035714285714286,0.039285714285714285,0.8803571428571428
1763,55035,204,Washington,173,1,17,17,8,13,204,1.0,0.8480392156862745,0.004901960784313725,0.08333333333333333,0.06372549019607843,179,0.08333333333333333,0.0392156862745098,0.8774509803921569
1764,55035,612,Washington,525,18,31,49,25,38,612,1.0,0.8578431372549019,0.029411764705882353,0.05065359477124183,0.06209150326797386,538,0.08006535947712418,0.04084967320261438,0.8790849673202614
1765,55035,866,Washington,834,1,5,58,29,26,866,1.0,0.9630484988452656,0.0011547344110854503,0.005773672055427252,0.03002309468822171,779,0.06697459584295612,0.03348729792147806,0.8995381062355658
1766,55035,615,Washington,584,3,6,45,23,22,615,1.0,0.9495934959349593,0.004878048780487805,0.00975609756097561,0.03577235772357724,547,0.07317073170731707,0.03739837398373984,0.8894308943089431
1767,55035,321,Washington,310,0,0,25,12,11,321,1.0,0.9657320872274143,0.0,0.0,0.03426791277258567,284,0.0778816199376947,0.037383177570093455,0.8847352024922118
1768,55035,498,Washington,468,2,10,38,19,18,498,1.0,0.9397590361445783,0.004016064257028112,0.020080321285140562,0.03614457831325301,441,0.07630522088353414,0.03815261044176707,0.8855421686746988
1769,55035,868,Washington,795,10,17,62,31,46,868,1.0,0.9158986175115207,0.01152073732718894,0.019585253456221197,0.052995391705069124,775,0.07142857142857142,0.03571428571428571,0.8928571428571429
1770,55035,33,Washington,31,0,0,2,1,2,33,1.0,0.9393939393939394,0.0,0.0,0.06060606060606061,30,0.06060606060606061,0.030303030303030304,0.9090909090909091
1771,55035,324,Wilson,318,0,4,10,8,2,324,1.0,0.9814814814814815,0.0,0.012345679012345678,0.006172839506172839,306,0.030864197530864196,0.024691358024691357,0.9444444444444444
1772,55037,315,Aurora,301,0,4,8,2,10,315,1.0,0.9555555555555556,0.0,0.012698412698412698,0.031746031746031744,305,0.025396825396825397,0.006349206349206349,0.9682539682539683
1773,55037,324,Aurora,319,0,0,8,2,5,324,1.0,0.9845679012345679,0.0,0.0,0.015432098765432098,314,0.024691358024691357,0.006172839506172839,0.9691358024691358
1774,55037,185,Aurora,181,0,0,5,1,4,185,1.0,0.9783783783783784,0.0,0.0,0.021621621621621623,179,0.02702702702702703,0.005405405405405406,0.9675675675675676
1775,55037,162,Commonwealth,156,0,1,1,3,5,162,1.0,0.9629629629629629,0.0,0.006172839506172839,0.030864197530864196,158,0.006172839506172839,0.018518518518518517,0.9753086419753086
1776,55037,100,Commonwealth,96,1,1,1,2,2,100,1.0,0.96,0.01,0.01,0.02,97,0.01,0.02,0.97
1777,55037,57,Commonwealth,55,0,1,0,0,1,57,1.0,0.9649122807017544,0.0,0.017543859649122806,0.017543859649122806,57,0.0,0.0,1.0
1778,55037,153,Fence,137,0,4,4,2,12,153,1.0,0.8954248366013072,0.0,0.026143790849673203,0.0784313725490196,147,0.026143790849673203,0.013071895424836602,0.9607843137254902
1779,55037,161,Fern,160,0,1,4,4,0,161,1.0,0.9937888198757764,0.0,0.006211180124223602,0.0,153,0.024844720496894408,0.024844720496894408,0.9503105590062112
1780,55037,254,Florence,234,0,5,9,4,15,254,1.0,0.9212598425196851,0.0,0.01968503937007874,0.05905511811023622,241,0.03543307086614173,0.015748031496062992,0.9488188976377953
1781,55037,371,Florence,356,0,4,12,6,11,371,1.0,0.9595687331536388,0.0,0.01078167115902965,0.029649595687331536,353,0.03234501347708895,0.016172506738544475,0.9514824797843666
1782,55037,298,Florence,290,0,3,9,4,5,298,1.0,0.9731543624161074,0.0,0.010067114093959731,0.016778523489932886,285,0.030201342281879196,0.013422818791946308,0.9563758389261745
1783,55037,22,Florence,22,0,0,0,0,0,22,1.0,1.0,0.0,0.0,0.0,22,0.0,0.0,1.0
1784,55037,344,Florence,327,2,4,10,5,11,344,1.0,0.9505813953488372,0.005813953488372093,0.011627906976744186,0.03197674418604651,329,0.029069767441860465,0.014534883720930232,0.9563953488372093
1785,55037,313,Florence,305,2,3,10,5,3,313,1.0,0.9744408945686901,0.006389776357827476,0.009584664536741214,0.009584664536741214,298,0.03194888178913738,0.01597444089456869,0.952076677316294
1786,55037,164,Florence,158,2,1,5,2,3,164,1.0,0.9634146341463414,0.012195121951219513,0.006097560975609756,0.018292682926829267,157,0.03048780487804878,0.012195121951219513,0.9573170731707317
1787,55037,325,Homestead,316,0,4,9,4,5,325,1.0,0.9723076923076923,0.0,0.012307692307692308,0.015384615384615385,312,0.027692307692307693,0.012307692307692308,0.96
1788,55037,156,Long Lake,152,0,0,1,8,4,156,1.0,0.9743589743589743,0.0,0.0,0.02564102564102564,147,0.00641025641025641,0.05128205128205128,0.9423076923076923
1789,55037,144,Tipler,134,0,0,0,3,10,144,1.0,0.9305555555555556,0.0,0.0,0.06944444444444445,141,0.0,0.020833333333333332,0.9791666666666666
1790,55039,558,Alto,535,0,16,10,7,7,558,1.0,0.9587813620071685,0.0,0.02867383512544803,0.012544802867383513,541,0.017921146953405017,0.012544802867383513,0.9695340501792115
1791,55039,238,Alto,232,1,1,4,3,4,238,1.0,0.9747899159663865,0.004201680672268907,0.004201680672268907,0.01680672268907563,231,0.01680672268907563,0.012605042016806723,0.9705882352941176
1792,55039,415,Ashford,391,1,10,11,11,13,415,1.0,0.9421686746987952,0.0024096385542168677,0.024096385542168676,0.03132530120481928,393,0.02650602409638554,0.02650602409638554,0.946987951807229
1793,55039,428,Ashford,413,0,6,11,11,9,428,1.0,0.9649532710280374,0.0,0.014018691588785047,0.02102803738317757,406,0.02570093457943925,0.02570093457943925,0.9485981308411215
1794,55039,532,Ashford,512,0,11,14,14,9,532,1.0,0.9624060150375939,0.0,0.020676691729323307,0.016917293233082706,504,0.02631578947368421,0.02631578947368421,0.9473684210526315
1795,55039,697,Auburn,684,0,1,15,16,12,697,1.0,0.9813486370157819,0.0,0.0014347202295552368,0.01721664275466284,666,0.021520803443328552,0.02295552367288379,0.9555236728837877
1796,55039,542,Auburn,516,3,12,12,13,11,542,1.0,0.9520295202952029,0.005535055350553505,0.02214022140221402,0.02029520295202952,517,0.02214022140221402,0.023985239852398525,0.9538745387453874
1797,55039,661,Auburn,633,0,12,14,15,16,661,1.0,0.9576399394856279,0.0,0.018154311649016642,0.024205748865355523,632,0.02118003025718608,0.0226928895612708,0.9561270801815431
1803,55039,674,Brandon,616,5,42,14,15,11,674,1.0,0.913946587537092,0.00741839762611276,0.06231454005934718,0.016320474777448073,645,0.020771513353115726,0.02225519287833828,0.956973293768546
1804,55039,662,Byron,633,1,14,19,15,14,662,1.0,0.9561933534743202,0.0015105740181268882,0.021148036253776436,0.021148036253776436,628,0.028700906344410877,0.022658610271903322,0.9486404833836858
1805,55039,659,Byron,620,1,24,21,16,14,659,1.0,0.9408194233687405,0.0015174506828528073,0.036418816388467376,0.021244309559939303,622,0.03186646433990895,0.024279210925644917,0.9438543247344461
1806,55039,649,Calumet,618,3,17,28,24,11,649,1.0,0.9522342064714946,0.004622496147919877,0.026194144838212634,0.01694915254237288,597,0.04314329738058552,0.03697996918335902,0.9198767334360555
1807,55039,490,Calumet,467,2,9,8,11,12,490,1.0,0.9530612244897959,0.004081632653061225,0.018367346938775512,0.024489795918367346,471,0.0163265306122449,0.022448979591836733,0.9612244897959183
