,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
330,Queen Anne's,1487,Queen Anne's Precinct 06-001,1354,66,43,266,235,24,1487,1.0,0.9105581708137189,0.04438466711499664,0.028917283120376596,0.01613987895090787,986,0.1788836583725622,0.15803631472763954,0.6630800268997983
331,Caroline,5431,Caroline Precinct 03-001,4422,804,101,764,584,104,5431,1.0,0.8142146934266249,0.14803903516847727,0.01859694347265697,0.01914932793224084,4083,0.14067390904069232,0.1075308414656601,0.7517952494936476
332,Caroline,2698,Caroline Precinct 07-001,2113,438,102,568,471,45,2698,1.0,0.7831727205337287,0.16234247590808007,0.03780578206078577,0.016679021497405487,1659,0.21052631578947367,0.17457375833951075,0.6148999258710156
333,Caroline,4170,Caroline Precinct 02-001,3650,305,154,618,684,61,4170,1.0,0.8752997601918465,0.07314148681055156,0.036930455635491605,0.014628297362110312,2868,0.14820143884892087,0.16402877697841728,0.6877697841726619
334,Kent,1602,Kent Precinct 02-001,1238,180,171,345,230,13,1602,1.0,0.7727840199750312,0.11235955056179775,0.10674157303370786,0.008114856429463172,1027,0.2153558052434457,0.14357053682896379,0.6410736579275905
335,Queen Anne's,2401,Queen Anne's Precinct 07-001,2007,274,74,464,326,46,2401,1.0,0.8359017076218243,0.11411911703456892,0.030820491461890878,0.019158683881715953,1611,0.19325281132861308,0.13577675968346523,0.6709704289879217
336,Queen Anne's,2015,Queen Anne's Precinct 01-001,1735,104,150,344,356,26,2015,1.0,0.8610421836228288,0.05161290322580645,0.07444168734491315,0.012903225806451613,1315,0.1707196029776675,0.17667493796526054,0.652605459057072
337,Caroline,2467,Caroline Precinct 01-001,1711,111,596,243,327,49,2467,1.0,0.6935549250101337,0.0449939197405756,0.24158897446291042,0.019862180786380218,1897,0.09850020267531415,0.13254965545196595,0.7689501418727199
338,Kent,1324,Kent Precinct 01-001,1011,171,110,287,238,32,1324,1.0,0.763595166163142,0.12915407854984895,0.08308157099697885,0.02416918429003021,799,0.21676737160120846,0.1797583081570997,0.6034743202416919
339,Cecil,3990,Cecil Precinct 01-001,3666,175,98,676,769,51,3990,1.0,0.9187969924812031,0.043859649122807015,0.02456140350877193,0.012781954887218045,2545,0.16942355889724312,0.19273182957393484,0.6378446115288221
548,Talbot,3288,Talbot Precinct 01-005,2835,251,137,492,291,65,3288,1.0,0.8622262773722628,0.076338199513382,0.041666666666666664,0.019768856447688565,2505,0.14963503649635038,0.0885036496350365,0.7618613138686131
549,Queen Anne's,1965,Queen Anne's Precinct 05-001,1696,190,48,401,294,31,1965,1.0,0.8631043256997456,0.09669211195928754,0.024427480916030534,0.015776081424936386,1270,0.20407124681933841,0.14961832061068703,0.6463104325699746
550,Kent,2183,Kent Precinct 05-001,1951,195,20,512,279,17,2183,1.0,0.8937242327072835,0.08932661475034356,0.009161704076958314,0.007787448465414567,1392,0.23453962437013284,0.12780577187356848,0.6376546037562987
551,Kent,1510,Kent Precinct 06-001,1162,290,35,295,144,23,1510,1.0,0.7695364238410596,0.19205298013245034,0.023178807947019868,0.015231788079470199,1071,0.19536423841059603,0.09536423841059603,0.7092715231788079
552,Kent,1044,Kent Precinct 07-001,813,207,10,200,89,14,1044,1.0,0.7787356321839081,0.19827586206896552,0.009578544061302681,0.013409961685823755,755,0.19157088122605365,0.08524904214559387,0.7231800766283525
553,Kent,1669,Kent Precinct 04-002,1050,488,79,272,97,52,1669,1.0,0.6291192330736968,0.2923906530856801,0.04733373277411624,0.03115638106650689,1300,0.16297183942480528,0.05811863391252247,0.7789095266626722
554,Kent,1589,Kent Precinct 03-001,1256,291,25,398,216,17,1589,1.0,0.790434235368156,0.1831340465701699,0.015733165512901194,0.010698552548772814,975,0.250471994965387,0.13593455003146634,0.6135934550031467
555,Kent,3343,Kent Precinct 04-001,2785,369,92,353,111,97,3343,1.0,0.833084056236913,0.11037989829494466,0.02752019144481005,0.029015854023332337,2879,0.10559377804367334,0.03320370924319473,0.8612025127131319
614,Queen Anne's,2329,Queen Anne's Precinct 04-006,2231,24,10,476,512,64,2329,1.0,0.9579218548733361,0.010304851867754402,0.004293688278231,0.027479604980678404,1341,0.20437956204379562,0.21983683984542723,0.5757835981107772
615,Queen Anne's,2722,Queen Anne's Precinct 04-001,2538,69,57,513,484,58,2722,1.0,0.9324026451138868,0.025349008082292433,0.02094048493754592,0.0213078618662748,1725,0.1884643644379133,0.1778104335047759,0.6337252020573108
745,Dorchester,352,Dorchester Precinct 03-002,175,163,6,109,42,8,352,1.0,0.4971590909090909,0.4630681818181818,0.017045454545454544,0.022727272727272728,201,0.3096590909090909,0.11931818181818182,0.5710227272727273
746,Wicomico,723,Wicomico Precinct 01-002,643,50,16,193,155,14,723,1.0,0.8893499308437067,0.06915629322268327,0.022130013831258646,0.019363762102351315,375,0.2669432918395574,0.2143845089903181,0.5186721991701245
747,Dorchester,2143,Dorchester Precinct 14-001,1953,113,39,402,296,38,2143,1.0,0.9113392440503967,0.05272981801213252,0.018198786747550162,0.01773215118992067,1445,0.18758749416705553,0.13812412505832944,0.6742883807746151
748,Dorchester,1584,Dorchester Precinct 02-001,1461,76,34,328,315,13,1584,1.0,0.9223484848484849,0.047979797979797977,0.021464646464646464,0.008207070707070708,941,0.20707070707070707,0.19886363636363635,0.5940656565656566
749,Dorchester,445,Dorchester Precinct 02-002,249,188,2,125,66,6,445,1.0,0.5595505617977528,0.42247191011235957,0.0044943820224719105,0.01348314606741573,254,0.2808988764044944,0.14831460674157304,0.5707865168539326
750,Dorchester,2140,Dorchester Precinct 15-001,1678,361,65,402,312,36,2140,1.0,0.7841121495327102,0.16869158878504673,0.030373831775700934,0.016822429906542057,1426,0.18785046728971963,0.14579439252336449,0.6663551401869159
751,Caroline,3115,Caroline Precinct 04-001,2572,460,42,724,480,41,3115,1.0,0.8256821829855537,0.1476725521669342,0.01348314606741573,0.013162118780096307,1911,0.23242375601926163,0.15409309791332262,0.6134831460674157
752,Dorchester,1210,Dorchester Precinct 15-003,472,659,42,344,101,37,1210,1.0,0.39008264462809916,0.5446280991735537,0.03471074380165289,0.030578512396694214,765,0.28429752066115704,0.0834710743801653,0.6322314049586777
753,Dorchester,1557,Dorchester Precinct 01-001,1369,129,32,254,289,27,1557,1.0,0.8792549775208734,0.08285163776493257,0.020552344251766216,0.017341040462427744,1014,0.16313423249839434,0.18561335902376364,0.651252408477842
754,Dorchester,128,Dorchester Precinct 15-002,105,19,4,19,21,0,128,1.0,0.8203125,0.1484375,0.03125,0.0,88,0.1484375,0.1640625,0.6875
755,Dorchester,506,Dorchester Precinct 12-002,213,275,8,103,40,10,506,1.0,0.4209486166007905,0.5434782608695652,0.015810276679841896,0.019762845849802372,363,0.20355731225296442,0.07905138339920949,0.717391304347826
756,Dorchester,387,Dorchester Precinct 12-001,270,91,12,72,65,14,387,1.0,0.6976744186046512,0.2351421188630491,0.031007751937984496,0.03617571059431524,250,0.18604651162790697,0.16795865633074936,0.6459948320413437
757,Caroline,3507,Caroline Precinct 05-001,2406,938,83,642,399,80,3507,1.0,0.6860564585115483,0.26746506986027946,0.023666951810664385,0.02281151981750784,2466,0.18306244653550044,0.11377245508982035,0.7031650983746792
758,Caroline,1652,Caroline Precinct 08-001,1474,140,13,304,287,25,1652,1.0,0.8922518159806295,0.0847457627118644,0.007869249394673124,0.01513317191283293,1061,0.18401937046004843,0.17372881355932204,0.6422518159806295
759,Wicomico,1986,Wicomico Precinct 02-001,1571,301,45,347,389,69,1986,1.0,0.7910372608257804,0.1515609264853978,0.022658610271903322,0.03474320241691843,1250,0.17472306143001007,0.1958710976837865,0.6294058408862034
760,Wicomico,3096,Wicomico Precinct 16-001,2295,581,100,568,395,120,3096,1.0,0.7412790697674418,0.18766149870801033,0.03229974160206718,0.03875968992248062,2133,0.1834625322997416,0.12758397932816537,0.688953488372093
761,Wicomico,2299,Wicomico Precinct 09-005,1878,201,49,329,238,171,2299,1.0,0.8168769030013049,0.08742931709438886,0.021313614615050023,0.0743801652892562,1732,0.14310569812962157,0.10352327098738583,0.7533710308829926
762,Wicomico,2337,Wicomico Precinct 09-003,1743,264,59,294,45,271,2337,1.0,0.7458279845956355,0.11296534017971759,0.025246041934103552,0.11596063329054343,1998,0.1258023106546855,0.019255455712451863,0.8549422336328626
763,Wicomico,2879,Wicomico Precinct 09-006,698,1887,229,658,672,65,2879,1.0,0.24244529350468913,0.6554359152483501,0.0795415074678708,0.022577283779089963,1549,0.22855158040986454,0.23341437999305314,0.5380340395970823
764,Wicomico,110,Wicomico Precinct 15-002,100,6,2,47,62,2,110,1.0,0.9090909090909091,0.05454545454545454,0.01818181818181818,0.01818181818181818,1,0.42727272727272725,0.5636363636363636,0.00909090909090909
765,Wicomico,527,Wicomico Precinct 01-003,431,74,13,120,234,9,527,1.0,0.8178368121442126,0.14041745730550284,0.024667931688804556,0.017077798861480076,173,0.22770398481973433,0.444022770398482,0.32827324478178366
766,Wicomico,584,Wicomico Precinct 10-002,542,28,5,19,17,9,584,1.0,0.928082191780822,0.04794520547945205,0.008561643835616438,0.015410958904109588,548,0.032534246575342464,0.02910958904109589,0.9383561643835616
767,Wicomico,435,Wicomico Precinct 10-001,171,241,12,227,190,11,435,1.0,0.3931034482758621,0.5540229885057472,0.027586206896551724,0.02528735632183908,18,0.5218390804597701,0.4367816091954023,0.041379310344827586
854,Dorchester,232,Dorchester Precinct 04-001,207,11,6,47,30,8,232,1.0,0.8922413793103449,0.04741379310344827,0.02586206896551724,0.034482758620689655,155,0.2025862068965517,0.12931034482758622,0.6681034482758621
855,Dorchester,427,Dorchester Precinct 16-001,400,12,10,109,103,5,427,1.0,0.936768149882904,0.02810304449648712,0.0234192037470726,0.0117096018735363,215,0.25526932084309134,0.24121779859484777,0.5035128805620609
