,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
914,Baltimore City,3497,Baltimore City Precinct 26-010,1389,86,17,2108,3497,1,0.3971975979410924,0.6028024020589077,3394,0.02459250786388333,0.004861309694023448,0.9705461824420932
915,Baltimore City,923,Baltimore City Precinct 26-012,85,30,7,838,923,1,0.09209100758396534,0.9079089924160346,886,0.032502708559046585,0.007583965330444204,0.9599133261105092
916,Baltimore City,3245,Baltimore City Precinct 08-010,18,250,155,3227,3245,1,0.005546995377503852,0.9944530046224962,2840,0.07704160246533127,0.04776579352850539,0.8751926040061633
917,Baltimore City,577,Baltimore City Precinct 08-011,13,53,18,564,577,1,0.022530329289428077,0.9774696707105719,506,0.09185441941074524,0.03119584055459272,0.8769497400346621
918,Baltimore City,1998,Baltimore City Precinct 08-003,70,117,21,1928,1998,1,0.035035035035035036,0.964964964964965,1860,0.05855855855855856,0.010510510510510511,0.9309309309309309
919,Baltimore City,1675,Baltimore City Precinct 26-019,143,139,20,1532,1675,1,0.0853731343283582,0.9146268656716418,1516,0.08298507462686568,0.011940298507462687,0.9050746268656716
920,Baltimore City,783,Baltimore City Precinct 26-020,50,52,24,733,783,1,0.06385696040868455,0.9361430395913155,707,0.06641123882503193,0.03065134099616858,0.9029374201787995
921,Baltimore City,1709,Baltimore City Precinct 26-011,785,34,2,924,1709,1,0.4593329432416618,0.5406670567583383,1673,0.01989467524868344,0.0011702750146284377,0.9789350497366881
922,Baltimore City,1355,Baltimore City Precinct 26-013,1074,28,1,281,1355,1,0.792619926199262,0.207380073800738,1326,0.020664206642066422,0.0007380073800738007,0.9785977859778597
923,Baltimore City,339,Baltimore City Precinct 26-017,33,24,6,306,339,1,0.09734513274336283,0.9026548672566371,309,0.07079646017699115,0.017699115044247787,0.911504424778761
924,Baltimore City,2928,Baltimore City Precinct 26-018,256,78,30,2672,2928,1,0.08743169398907104,0.912568306010929,2820,0.02663934426229508,0.010245901639344262,0.9631147540983607
925,Baltimore City,1249,Baltimore City Precinct 26-016,74,110,29,1175,1249,1,0.059247397918334666,0.9407526020816653,1110,0.08807045636509207,0.02321857485988791,0.88871096877502
982,Baltimore City,2683,Baltimore City Precinct 26-024,242,147,52,2441,2683,1,0.09019754006708908,0.9098024599329109,2484,0.05478941483414089,0.019381289601192696,0.9258292955646664
983,Baltimore City,2299,Baltimore City Precinct 26-025,146,104,15,2153,2299,1,0.06350587211831231,0.9364941278816877,2180,0.045237059591126574,0.006524575902566333,0.948238364506307
984,Baltimore City,1812,Baltimore City Precinct 26-026,482,103,27,1330,1812,1,0.26600441501103755,0.7339955849889624,1682,0.05684326710816777,0.014900662251655629,0.9282560706401766
985,Baltimore City,2585,Baltimore City Precinct 27-005,1273,169,37,1312,2585,1,0.49245647969052225,0.5075435203094778,2379,0.06537717601547388,0.014313346228239845,0.9203094777562862
