,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
733,Prince George's,3254,Prince George's Precinct 12-010,477,1289,557,2777,3254,1.0,0.14658881376767055,0.8534111862323295,1408,0.39612784265519363,0.1711739397664413,0.4326982175783651
734,Prince George's,3255,Prince George's Precinct 05-005,506,1561,562,2749,3255,1.0,0.1554531490015361,0.8445468509984639,1132,0.47956989247311826,0.1726574500768049,0.3477726574500768
735,Prince George's,1334,Prince George's Precinct 05-010,244,463,235,1090,1334,1.0,0.18290854572713644,0.8170914542728636,636,0.34707646176911544,0.17616191904047976,0.4767616191904048
736,Prince George's,522,Prince George's Precinct 05-009,88,240,86,434,522,1.0,0.1685823754789272,0.8314176245210728,196,0.45977011494252873,0.16475095785440613,0.37547892720306514
737,Prince George's,3343,Prince George's Precinct 05-001,752,2020,865,2591,3343,1.0,0.2249476518097517,0.7750523481902483,458,0.6042476817230032,0.25874962608435537,0.13700269219264133
738,Prince George's,2929,Prince George's Precinct 05-004,274,1337,360,2655,2929,1.0,0.09354728576305907,0.906452714236941,1232,0.45646978490952544,0.12290884260839877,0.4206213724820758
739,Prince George's,2112,Prince George's Precinct 05-011,181,952,296,1931,2112,1.0,0.08570075757575757,0.9142992424242424,864,0.45075757575757575,0.14015151515151514,0.4090909090909091
740,Prince George's,2992,Prince George's Precinct 05-006,233,1279,432,2759,2992,1.0,0.07787433155080214,0.9221256684491979,1281,0.4274732620320856,0.1443850267379679,0.42814171122994654
741,Prince George's,3474,Prince George's Precinct 12-005,353,1149,416,3121,3474,1.0,0.10161197466896948,0.8983880253310305,1909,0.33074265975820377,0.11974668969487623,0.5495106505469199
742,Prince George's,2412,Prince George's Precinct 12-001,299,595,306,2113,2412,1.0,0.12396351575456054,0.8760364842454395,1511,0.24668325041459369,0.12686567164179105,0.6264510779436152
743,Prince George's,4027,Prince George's Precinct 12-011,258,1497,396,3769,4027,1.0,0.06406754407747703,0.9359324559225229,2134,0.37174074993791906,0.09833623044449963,0.5299230196175814
744,Prince George's,2706,Prince George's Precinct 05-003,217,1107,388,2489,2706,1.0,0.08019216555801921,0.9198078344419808,1211,0.4090909090909091,0.1433850702143385,0.4475240206947524
1420,Prince George's,6329,Prince George's Precinct 15-005,503,3134,806,5826,6329,1.0,0.07947543055775004,0.9205245694422499,2389,0.4951809132564386,0.1273502923052615,0.3774687944382999
1421,Prince George's,2130,Prince George's Precinct 03-004,136,1129,279,1994,2130,1.0,0.06384976525821597,0.936150234741784,722,0.5300469483568075,0.13098591549295774,0.3389671361502347
1422,Prince George's,2572,Prince George's Precinct 03-005,235,969,240,2337,2572,1.0,0.09136858475894245,0.9086314152410575,1363,0.37674961119751166,0.09331259720062209,0.5299377916018663
1423,Prince George's,3203,Prince George's Precinct 03-003,352,2517,685,2851,3203,1.0655574043261231,0.10989697158913518,0.8901030284108649,1,0.7858257883234467,0.21386200437090228,0.00031220730565095225
1424,Prince George's,2643,Prince George's Precinct 07-012,84,1299,254,2559,2643,1.0,0.03178206583427923,0.9682179341657208,1090,0.49148694665153236,0.09610291335603481,0.41241013999243287
1425,Prince George's,1936,Prince George's Precinct 13-013,57,864,214,1879,1936,1.0,0.029442148760330578,0.9705578512396694,858,0.4462809917355372,0.11053719008264463,0.4431818181818182
1426,Prince George's,2052,Prince George's Precinct 07-013,142,1008,319,1910,2052,1.0,0.06920077972709551,0.9307992202729045,725,0.49122807017543857,0.155458089668616,0.3533138401559454
1427,Prince George's,2806,Prince George's Precinct 03-006,90,1502,365,2716,2806,1.0,0.03207412687099073,0.9679258731290092,939,0.5352815395580898,0.1300784034212402,0.33464005702067
1428,Prince George's,2583,Prince George's Precinct 07-015,80,1457,435,2503,2583,1.0,0.03097173828881146,0.9690282617111885,691,0.5640727835849787,0.16840882694541232,0.267518389469609
1429,Prince George's,3410,Prince George's Precinct 07-011,119,1838,435,3291,3410,1.0,0.034897360703812316,0.9651026392961877,1137,0.5390029325513197,0.12756598240469208,0.3334310850439883
1430,Prince George's,3276,Prince George's Precinct 07-009,309,1740,553,2967,3276,1.0,0.09432234432234432,0.9056776556776557,983,0.5311355311355311,0.16880341880341881,0.30006105006105005
1431,Prince George's,3105,Prince George's Precinct 03-002,469,1354,490,2636,3105,1.0,0.15104669887278582,0.8489533011272141,1261,0.4360708534621578,0.15780998389694043,0.40611916264090175
1432,Prince George's,2246,Prince George's Precinct 07-006,744,877,679,1502,2246,1.0,0.3312555654496883,0.6687444345503116,690,0.3904719501335708,0.3023152270703473,0.3072128227960819
