,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
645,Prince George's,2812,Prince George's Precinct 14-005,1565,910,136,1028,472,201,2812,1.0,0.5565433854907539,0.3236130867709815,0.04836415362731152,0.07147937411095306,1312,0.3655761024182077,0.1678520625889047,0.4665718349928876
646,Prince George's,1482,Prince George's Precinct 07-017,301,1029,76,900,71,76,1482,1.0,0.20310391363022942,0.694331983805668,0.05128205128205128,0.05128205128205128,511,0.6072874493927125,0.047908232118758436,0.344804318488529
647,Prince George's,2094,Prince George's Precinct 07-003,1459,392,128,962,531,115,2094,1.0,0.6967526265520535,0.1872015281757402,0.061127029608404965,0.054918815663801336,601,0.4594078319006686,0.25358166189111747,0.28701050620821394
648,Prince George's,3594,Prince George's Precinct 07-010,650,2575,101,2227,255,268,3594,1.0,0.1808569838619922,0.7164718976071229,0.02810239287701725,0.07456872565386756,1112,0.6196438508625487,0.0709515859766277,0.3094045631608236
649,Prince George's,1540,Prince George's Precinct 07-002,1095,257,106,715,407,82,1540,1.0,0.711038961038961,0.16688311688311688,0.06883116883116883,0.053246753246753244,418,0.4642857142857143,0.2642857142857143,0.2714285714285714
650,Prince George's,2018,Prince George's Precinct 14-004,1357,448,113,932,521,100,2018,1.0,0.6724479682854311,0.222001982160555,0.05599603567888999,0.049554013875123884,565,0.4618434093161546,0.2581764122893954,0.27998017839444994
651,Prince George's,2095,Prince George's Precinct 07-004,1404,409,144,966,551,138,2095,1.0,0.6701670644391408,0.19522673031026253,0.06873508353221958,0.06587112171837708,578,0.4610978520286396,0.2630071599045346,0.2758949880668258
652,Prince George's,1545,Prince George's Precinct 14-006,1146,242,77,695,442,80,1545,1.0,0.7417475728155339,0.15663430420711974,0.04983818770226537,0.05177993527508091,408,0.44983818770226536,0.286084142394822,0.26407766990291265
653,Prince George's,2933,Prince George's Precinct 07-007,962,1598,134,1740,300,239,2933,1.0,0.32799181725196047,0.5448346403000341,0.045687009887487216,0.08148653256051824,893,0.5932492328673713,0.10228435049437436,0.30446641663825436
719,Prince George's,2532,Prince George's Precinct 05-012,333,1947,92,1872,167,160,2532,1.0,0.13151658767772512,0.768957345971564,0.036334913112164295,0.0631911532385466,493,0.7393364928909952,0.06595576619273302,0.19470774091627172
729,Prince George's,2131,Prince George's Precinct 05-008,1047,852,86,956,246,146,2131,1.0,0.4913186297512905,0.3998122946973252,0.04035664007508212,0.0685124354763022,929,0.44861567339277336,0.11543876114500234,0.4359455654622243
730,Prince George's,3225,Prince George's Precinct 05-007,467,2271,161,2077,219,326,3225,1.0,0.1448062015503876,0.7041860465116279,0.04992248062015504,0.10108527131782946,929,0.644031007751938,0.06790697674418604,0.28806201550387595
731,Prince George's,1984,Prince George's Precinct 05-002,266,1486,70,1202,112,162,1984,1.0,0.13407258064516128,0.748991935483871,0.03528225806451613,0.08165322580645161,670,0.6058467741935484,0.056451612903225805,0.3377016129032258
732,Prince George's,2501,Prince George's Precinct 12-014,295,1644,161,1560,167,401,2501,1.0,0.11795281887245102,0.6573370651739304,0.06437425029988005,0.1603358656537385,774,0.62375049980008,0.0667732906837265,0.30947620951619353
733,Prince George's,3254,Prince George's Precinct 12-010,477,2002,216,1853,209,559,3254,1.0,0.14658881376767055,0.6152427781192379,0.06637984019668101,0.17178856791641056,1192,0.5694529809465273,0.06422864167178857,0.3663183773816841
734,Prince George's,3255,Prince George's Precinct 05-005,506,2283,130,2244,177,336,3255,1.0,0.1554531490015361,0.7013824884792627,0.039938556067588324,0.1032258064516129,834,0.6894009216589861,0.054377880184331796,0.25622119815668204
735,Prince George's,1334,Prince George's Precinct 05-010,244,839,124,727,95,127,1334,1.0,0.18290854572713644,0.6289355322338831,0.09295352323838081,0.0952023988005997,512,0.5449775112443778,0.0712143928035982,0.383808095952024
736,Prince George's,522,Prince George's Precinct 05-009,88,358,39,357,38,37,522,1.0,0.1685823754789272,0.685823754789272,0.07471264367816093,0.07088122605363985,127,0.6839080459770115,0.07279693486590039,0.24329501915708812
737,Prince George's,3343,Prince George's Precinct 05-001,752,2104,157,2843,299,330,3343,1.0,0.2249476518097517,0.6293748130421777,0.04696380496559976,0.09871373018247083,201,0.8504337421477715,0.08944062219563266,0.06012563565659587
