,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
1421,Prince George's,2130,Prince George's Precinct 03-004,136,804,48,1994,2130,1,0.06384976525821597,0.936150234741784,1278,0.37746478873239436,0.022535211267605635,0.6
1422,Prince George's,2572,Prince George's Precinct 03-005,235,649,36,2337,2572,1,0.09136858475894245,0.9086314152410575,1887,0.2523328149300155,0.013996889580093312,0.7336702954898912
1423,Prince George's,3005,Prince George's Precinct 03-003,330,1711,104,2675,3005,1,0.10981697171381032,0.8901830282861897,1190,0.5693843594009983,0.034608985024958405,0.39600665557404324
1424,Prince George's,2643,Prince George's Precinct 07-012,84,957,29,2559,2643,1,0.03178206583427923,0.9682179341657208,1657,0.3620885357548241,0.010972379871358306,0.6269390843738176
1425,Prince George's,1936,Prince George's Precinct 13-013,57,564,43,1879,1936,1,0.029442148760330578,0.9705578512396694,1329,0.29132231404958675,0.02221074380165289,0.6864669421487604
1426,Prince George's,2052,Prince George's Precinct 07-013,142,729,48,1910,2052,1,0.06920077972709551,0.9307992202729045,1275,0.35526315789473684,0.023391812865497075,0.6213450292397661
1427,Prince George's,2806,Prince George's Precinct 03-006,90,1116,42,2716,2806,1,0.03207412687099073,0.9679258731290092,1648,0.3977191732002851,0.01496792587312901,0.5873129009265858
1428,Prince George's,2583,Prince George's Precinct 07-015,80,1390,87,2503,2583,1,0.03097173828881146,0.9690282617111885,1106,0.538133952768099,0.03368176538908246,0.4281842818428184
1429,Prince George's,3410,Prince George's Precinct 07-011,119,1215,46,3291,3410,1,0.034897360703812316,0.9651026392961877,2149,0.3563049853372434,0.013489736070381233,0.6302052785923754
1430,Prince George's,3276,Prince George's Precinct 07-009,309,1165,91,2967,3276,1,0.09432234432234432,0.9056776556776557,2020,0.35561660561660563,0.027777777777777776,0.6166056166056166
1431,Prince George's,3105,Prince George's Precinct 03-002,469,1044,78,2636,3105,1,0.15104669887278582,0.8489533011272141,1983,0.336231884057971,0.025120772946859903,0.6386473429951691
1432,Prince George's,2246,Prince George's Precinct 07-006,744,720,134,1502,2246,1,0.3312555654496883,0.6687444345503116,1392,0.3205699020480855,0.05966162065894924,0.6197684772929652
1433,Prince George's,2272,Prince George's Precinct 07-008,707,669,85,1565,2272,1,0.31117957746478875,0.6888204225352113,1518,0.2944542253521127,0.037411971830985914,0.6681338028169014
1434,Prince George's,1809,Prince George's Precinct 07-014,794,538,149,1015,1809,1,0.4389165284687673,0.5610834715312327,1122,0.2974018794914317,0.08236594803758983,0.6202321724709784
1435,Prince George's,5609,Prince George's Precinct 07-001,1105,2221,234,4504,5609,1,0.19700481369228026,0.8029951863077197,3154,0.39597076127651987,0.041718666428953464,0.5623105722945266
1436,Prince George's,2447,Prince George's Precinct 14-007,635,825,91,1812,2447,1,0.2595014303228443,0.7404985696771557,1531,0.3371475275847977,0.037188393951777685,0.6256640784634246
1437,Prince George's,2578,Prince George's Precinct 14-001,1082,793,158,1496,2578,1,0.4197051978277735,0.5802948021722265,1627,0.30760279286268427,0.0612878200155159,0.6311093871217999
1438,Prince George's,1468,Prince George's Precinct 07-016,687,334,111,781,1468,1,0.46798365122615804,0.532016348773842,1023,0.22752043596730245,0.07561307901907358,0.696866485013624
1439,Prince George's,1951,Prince George's Precinct 14-010,641,582,112,1310,1951,1,0.3285494618144541,0.6714505381855459,1257,0.2983085597129677,0.05740645822655049,0.6442849820604818
1440,Prince George's,2627,Prince George's Precinct 07-005,1543,617,275,1084,2627,1,0.5873620098972212,0.41263799010277885,1735,0.2348686714883898,0.10468214693566806,0.6604491815759421
1461,Prince George's,5205,Prince George's Precinct 17-007,218,975,56,4987,5205,1,0.04188280499519693,0.9581171950048031,4174,0.1873198847262248,0.010758885686839578,0.8019212295869357
1462,Prince George's,3271,Prince George's Precinct 17-006,182,397,32,3089,3271,1,0.05564047691837359,0.9443595230816264,2842,0.12136961173952919,0.009782940996637114,0.8688474472638337
